Vehicle ID,Repair Date,Repair Description,Cost,Parts Replaced,Repair Shop,Mechanic,Warranty Expiry
86d84b02-9271-4ec7-a541-4cc99b74932d,2025-05-18,Transmission Repair,197.64,Brake Pads,Hoffman-Perez,Daniel Brooks,2025-06-11
eb238073-eb7c-4537-9cef-4813284b181c,2025-02-14,Fuel System Repair,4847.91,Timing Belt,"Pratt, Nichols and Scott",Cynthia Keller,2025-06-21
4dfe1485-8541-4c59-866d-827767fb26fc,2025-04-09,Transmission Repair,4403.83,Radiator,Martin Ltd,Dr. Cheryl Newman MD,2025-01-31
bab4e505-e7b8-4871-bb39-bd05cec9fd78,2025-04-24,Brake Service,2067.85,Brake Pads,Andrews-Bradford,Jennifer Lambert,2025-02-19
d9e80e8d-6572-4e21-ac3e-483f3ec1ae55,2025-07-06,Tire Replacement,2053.8,Shock Absorbers,Jones-Munoz,Erin Juarez,2025-05-18
ed66c40c-a22d-410d-a3c9-ffaffed9d7f0,2025-05-23,Brake Service,599.02,Timing Belt,Jones-Davis,Nicholas Ellis,2025-05-28
a415b425-e319-4e87-ac80-7809df4ee397,2025-06-28,Brake Service,4914.09,Timing Belt,"Jensen, Brown and Miller",Amber Lewis,2025-07-09
046242c1-e928-4318-879e-bf2674b68c1d,2025-06-11,Fuel System Repair,2620.25,Alternator,Kelley PLC,Laura Daniels,2025-04-19
3e84ea51-e118-471e-839e-9cc6e75a6216,2025-07-03,Brake Service,3932.11,Alternator,Dickerson-Brooks,Trevor Sanchez,2025-04-11
d07903e9-909f-4f2b-baa7-23909d476651,2025-02-05,Transmission Repair,970.05,Radiator,"Anderson, Young and Perry",Austin Smith,2025-01-06
e0274553-5c16-43c7-81e7-bfc4cb763adf,2025-05-16,Battery Replacement,2784.35,Alternator,"Brown, Ellis and Hill",Jennifer Christensen,2025-04-09
d50d105c-faa1-4b40-80b4-2a9efa471cf3,2025-05-07,Suspension Repair,2435.95,Exhaust System,"Phillips, Huff and Foster",John Smith,2025-04-06
3df98666-63b7-45bd-a33c-4f061026cb67,2025-03-30,Transmission Repair,1958.58,Brake Pads,Carter-Jones,Joshua Anderson,2025-03-27
bdf9d30e-202c-4911-a831-152d838536d9,2025-04-02,Engine Repair,4196.75,Shock Absorbers,"Steele, Fox and Clarke",David Trujillo,2025-02-25
babad79c-3b59-49db-9795-563b0842506d,2025-05-03,Transmission Repair,3162.3,Shock Absorbers,"Jenkins, Hernandez and Trujillo",Jeffery Ali,2025-04-26
05f5a139-12a2-4b10-8811-fa6d11b53ca4,2025-05-10,Battery Replacement,551.32,Alternator,"Johnson, Pearson and Trujillo",Lauren Roberts,2025-01-10
ad27d857-b715-400b-b239-f42a9752a031,2025-05-28,Brake Service,4462.73,Brake Pads,Christensen Group,Margaret Mcguire,2025-04-23
0cbd4ca4-7b66-44e9-aec8-8b1672720f94,2025-05-22,Engine Repair,1928.32,Brake Pads,Harrington Ltd,Jason Le,2025-04-20
21275bf4-23b1-4209-b3d5-d50c11a13f35,2025-01-31,Fuel System Repair,1494.57,Brake Pads,Navarro Inc,Daniel Bowman,2025-03-22
2d542260-60be-49f8-8341-d200895442df,2025-03-03,Fuel System Repair,2409.29,Exhaust System,Abbott-Haynes,Ashley Mendez,2025-03-18
5b37bd25-1030-4768-a2ce-e73764ff1cd3,2025-06-06,Battery Replacement,4509.43,Shock Absorbers,"Campbell, Mueller and Parrish",Kim Mitchell,2025-06-13
e8a7bb72-643b-4bb7-9f3b-402cbb25050a,2025-02-19,Transmission Repair,265.02,Radiator,Mendez-Bennett,Keith Fletcher,2025-03-14
e7ec490c-1a47-42f9-ac16-43842d28afa8,2025-01-02,Fuel System Repair,2393.58,Timing Belt,Hudson Ltd,Jackie Beard,2025-03-31
b4c7ba10-a53c-4b5c-9210-13db611d9fb2,2025-01-29,Engine Repair,4674.15,Brake Pads,Gonzales PLC,Lisa Morales,2025-04-24
cd95363a-509f-44f3-9233-11de181e949f,2025-04-17,Suspension Repair,2873.49,Radiator,Rodriguez Inc,Gerald Miller,2025-05-12
ce62e4af-5500-402c-9993-7ba4993379e0,2025-01-07,AC Repair,2321.93,Exhaust System,Bonilla Ltd,Brenda Davis,2025-02-17
a34979fa-629c-4b5e-8d77-8393fba030c6,2025-03-01,Engine Repair,4522.36,Shock Absorbers,"Ramsey, Powell and Roberts",Jeffrey Mathis,2025-05-29
33b5a139-2da9-4c66-89a3-2aabb95c7f64,2025-01-18,Battery Replacement,4592.88,Timing Belt,Watson-Mccormick,Jeremy Graham,2025-02-22
4dec2c0c-d1eb-4e40-b1ac-911568a7bf24,2025-02-09,Brake Service,2585.53,Exhaust System,Reed and Sons,Robert Gonzalez,2025-05-10
e8f45344-c7f0-4c8e-b17b-e313b8e7b665,2025-02-05,Brake Service,4324.52,Radiator,Baker-Gillespie,Jennifer Davis,2025-02-15
6d7083f9-4dcc-4cdc-b1f5-5425b6d5707d,2025-05-04,AC Repair,938.85,Timing Belt,Jordan Inc,Kimberly Walker,2025-05-19
3158c198-8284-48b2-ad97-61390ad63552,2025-01-02,Fuel System Repair,3658.62,Alternator,Schneider-Krause,Mark Daniels,2025-01-30
0be73a19-8d50-4e87-8536-f433b62830d4,2025-01-14,AC Repair,1290.87,Timing Belt,"Stewart, Miller and Sims",Curtis Hobbs,2025-02-10
814615a6-2919-405f-8d09-292463517a3c,2025-03-14,Brake Service,4381.46,Timing Belt,Mills Inc,Kelsey Garcia,2025-05-01
b3b5996a-e454-4b84-a64c-8d97b8ab3584,2025-04-05,Tire Replacement,719.23,Radiator,Atkins-Martinez,John Riggs,2025-05-22
b1450bb2-7c55-4479-9561-660cb4c69784,2025-07-04,Battery Replacement,788.72,Exhaust System,Bray-Hamilton,David Chavez,2025-06-03
7a4d528c-b480-4d65-be9d-c72c542f4dff,2025-03-16,Transmission Repair,1445.7,Exhaust System,Rivera-Delgado,Marc Snyder,2025-02-20
6160d7be-2908-4f96-b22d-abd47f85884c,2025-05-16,Suspension Repair,520.21,Shock Absorbers,Browning LLC,Darren Moore MD,2025-05-08
620fb904-ac47-427b-a3a6-b03a35515bc2,2025-07-01,Battery Replacement,4924.85,Timing Belt,Barber-Waller,Kimberly Edwards,2025-06-05
df3693cc-12c8-4b30-8450-e17fdd68ea60,2025-06-30,Transmission Repair,534.54,Timing Belt,Boyd-Davis,Christopher Hensley,2025-02-12
6e241565-2058-4254-8639-0dac9bbc7d2a,2025-01-06,Engine Repair,1246.96,Radiator,"Morales, Powell and Chavez",Martin Lee,2025-02-23
14bb7a5f-a552-4125-be3b-de4f638b8850,2025-03-30,AC Repair,3189.27,Brake Pads,Jones Inc,Johnny Brennan,2025-05-18
bd8ef4a0-f382-4b13-bd16-9ffdc3da9045,2025-03-29,Fuel System Repair,4544.22,Brake Pads,Mason LLC,Stephen Valentine,2025-06-13
eadd0add-4cf2-4fdf-a136-bce82d87d1de,2025-07-05,Brake Service,3302.76,Brake Pads,Boyd PLC,John Cobb DDS,2025-06-10
1ce0ee7d-8628-41d7-946b-05dba4e8429f,2025-04-25,Battery Replacement,626.3,Alternator,Johnson and Sons,Rodney Trujillo,2025-04-21
4ea98b18-c723-476f-8f73-59f43074359c,2025-04-04,Engine Repair,444.38,Brake Pads,"Mitchell, Warren and Clements",Mario Nguyen,2025-07-03
73d30699-9574-4037-80e3-aa1e628af6a6,2025-05-07,Brake Service,4394.68,Brake Pads,Silva and Sons,Mr. James Ochoa DVM,2025-07-01
de6a0081-28e7-493b-a158-5ec538231adc,2025-03-09,Clutch Replacement,1647.2,Exhaust System,"Bates, Wong and Porter",Denise Blair,2025-07-10
60690b62-bbf8-47c5-80a9-1b98773a4d0c,2025-04-17,Fuel System Repair,329.7,Exhaust System,Gonzalez-Church,John Bauer,2025-03-09
cd014ca1-497f-45de-8dcf-bd52664c971f,2025-02-07,Transmission Repair,1058.85,Brake Pads,Lloyd LLC,Lisa Harris,2025-07-04
e2353632-eee6-4b60-8d95-71f49e336005,2025-03-29,Fuel System Repair,4341.14,Brake Pads,"Dunn, Carpenter and Gonzalez",Brandon Smith,2025-01-03
73e8f833-284c-4525-9024-eb61343ce2e1,2025-01-12,Clutch Replacement,1854.89,Radiator,Stokes Group,Troy Allen,2025-01-25
19cb3414-03fc-40ff-ac9d-fddb0382f699,2025-06-23,AC Repair,1291.76,Timing Belt,Nelson-Nelson,Eric Pierce,2025-01-14
71a6ac79-33b6-4652-94f3-f234c8c0ed9f,2025-05-05,Engine Repair,4226.34,Alternator,"Lane, Mcmahon and Ferguson",Jennifer Robinson,2025-05-04
e544132f-e349-4d9c-90ee-8a38bd8e9a52,2025-02-06,Transmission Repair,847.39,Timing Belt,Ball-Conner,Jessica Dillon,2025-01-31
b7db0059-524e-441b-ac4b-d1e03859a028,2025-03-04,Suspension Repair,3130.63,Shock Absorbers,Hall and Sons,David Massey,2025-05-24
39c32a2a-7a54-451c-97bf-0fcce6399d95,2025-03-13,Clutch Replacement,4764.68,Alternator,Knight-Mcclure,Anthony Thompson,2025-07-09
5e84ce37-e3b8-423c-9cbb-4549bb94d97d,2025-01-07,AC Repair,866.73,Exhaust System,"Holder, Coleman and Young",Steven Castro,2025-04-23
5deea3c8-c8d4-4d1c-96ab-54d01689016f,2025-07-07,AC Repair,1057.13,Radiator,Shelton Inc,Cory Callahan,2025-01-04
5753dc65-f76c-4b34-84ae-32f5fabe7598,2025-01-26,Tire Replacement,3842.72,Alternator,Dominguez LLC,Michelle Zavala,2025-03-22
5ab3648e-defa-4bfa-8b6f-cba817dc94c9,2025-02-15,Engine Repair,1098.13,Exhaust System,Rodriguez Group,Alexandra Morrison,2025-01-18
6531e948-baaa-4b68-935a-b158f47c02a1,2025-06-06,Brake Service,2895.44,Exhaust System,Jones-Hall,David Rivera,2025-06-11
8872304e-5ffe-42fc-9a7d-dd059d058ad0,2025-07-07,Brake Service,1635.53,Brake Pads,Adams Ltd,Eric Mann,2025-07-03
ff343a84-f097-4f01-8cb3-93e5beafd1b7,2025-05-03,Engine Repair,4372.38,Brake Pads,"Moran, Johnson and Jones",Erin Perkins,2025-02-13
f15c1028-b915-4869-a9aa-0935f17b7b06,2025-05-26,Tire Replacement,1213.44,Brake Pads,Walsh-Herrera,Tina Stevens,2025-04-20
30d0122a-f186-4b1a-8ce3-91d7fa4e8f91,2025-01-30,Clutch Replacement,3080.58,Radiator,"Hernandez, Webb and Gonzalez",Diane Young,2025-04-20
7a35cb48-5ac1-4ac5-ab4c-93c7d1b11cd8,2025-02-28,Transmission Repair,3304.38,Radiator,"Russell, Brown and Gross",Susan Kidd,2025-03-06
2c03c447-f455-497f-9733-52ca5d9cacb4,2025-03-25,Clutch Replacement,1838.41,Alternator,Osborn-English,Nicole Ramsey,2025-01-23
bb0de01a-d4e5-4370-8552-e2e8198db330,2025-04-17,Tire Replacement,4108.86,Shock Absorbers,Dalton-Parker,Jeffery Howard,2025-04-11
7cd00493-7408-47c9-abe0-d478e9c1da31,2025-07-02,Suspension Repair,233.98,Timing Belt,Hunter-Harris,Pamela Richardson,2025-04-20
fbcb4b09-f811-4e61-96d0-ca5d81312bda,2025-05-07,Brake Service,4443.68,Brake Pads,Drake-Contreras,Christy Spencer,2025-04-30
25fa1e94-c2f4-4005-82e8-e776482af176,2025-05-19,Transmission Repair,1152.5,Radiator,Cobb-Wilkins,David Mason,2025-05-20
d82673af-7168-440d-929a-2bc6b3548d47,2025-05-12,Engine Repair,2024.1,Alternator,Freeman-Jimenez,Michael Scott,2025-02-09
3e0370da-0ba2-46e9-b8d1-400a6a561be7,2025-04-16,Fuel System Repair,832.0,Radiator,Martinez Inc,Roger Rogers,2025-05-21
3d0f148a-d701-4233-b4a3-caff5843ae11,2025-01-12,Tire Replacement,1065.96,Brake Pads,Rodriguez Inc,Lauren Palmer,2025-04-27
53c02bfd-9972-460e-a2d2-03bee0e8641f,2025-02-22,Suspension Repair,966.6,Alternator,"Hartman, Martinez and Edwards",Brandy Hale,2025-02-16
431d1caf-622d-49bc-af5c-b917bc920442,2025-04-25,Battery Replacement,4181.56,Alternator,"Taylor, Bridges and Mitchell",Alyssa May,2025-04-18
ed0f90f0-b370-4252-80c0-8fb46dc95f9f,2025-06-02,Brake Service,1987.44,Brake Pads,"Harvey, Wright and Higgins",Eugene Adams,2025-06-03
f9fe90fe-d547-4ebd-8370-0a5a0f5e3d4b,2025-06-30,Brake Service,2170.17,Exhaust System,Hughes PLC,Christopher Beasley,2025-01-30
d9cb9377-d4a1-4125-8352-09e88f73906a,2025-05-15,Engine Repair,4302.65,Shock Absorbers,"Ruiz, Shelton and Marshall",Brent Cobb,2025-04-15
49b33209-dfb3-45bf-8b22-ef08aeb6121f,2025-02-19,Clutch Replacement,251.55,Alternator,"Ford, Cain and Maynard",Ivan Flores,2025-05-19
33e32b6f-4cbf-40ae-800f-42b632b7e2ec,2025-03-15,Transmission Repair,3734.83,Brake Pads,"Wilson, Russell and Jensen",Cassandra Archer,2025-01-26
d2189110-9fa3-4a2f-9768-7b3d1c6dbaea,2025-06-23,Fuel System Repair,1997.82,Timing Belt,"Castro, Mendoza and Carson",Sarah Mercer,2025-01-29
36879367-3dde-4652-bb53-be875952c35c,2025-06-02,Tire Replacement,4641.39,Alternator,Wilson-Juarez,Kristina Edwards,2025-05-02
44879263-5cc0-4e46-9afa-0ad5c598e8c2,2025-05-07,Suspension Repair,4770.97,Exhaust System,Morris-Carpenter,Ashley Hanson,2025-05-14
556fb598-6aa8-4097-a372-64d8aa3ac745,2025-02-13,Clutch Replacement,1787.39,Alternator,Spencer Ltd,Luis Collins,2025-06-09
8e050ffd-37ae-465a-a31a-c1224b7ce1fa,2025-06-14,Transmission Repair,3013.13,Brake Pads,Wilson-Martin,Angie Johnson,2025-02-25
2c8eeb12-f43d-48b0-9acf-8832d8c146be,2025-04-18,Engine Repair,3881.25,Brake Pads,Baker and Sons,Theresa Durham,2025-02-27
44956428-cd72-41a8-b5c7-250c55ff6ad1,2025-02-16,Fuel System Repair,556.25,Exhaust System,Ramirez-Collins,Chris Solomon,2025-05-30
4269996e-be81-4bb4-9bd4-7f6f3205bde0,2025-07-09,Clutch Replacement,4937.98,Timing Belt,Porter-Martin,Elizabeth Merritt,2025-01-24
95e738cb-ffbd-49dd-8163-edb8f8cb0dc0,2025-05-25,AC Repair,2938.92,Radiator,"King, Edwards and Cantrell",James Carlson,2025-02-09
3ab09bf4-bc87-4431-b174-2aa0f8088c1c,2025-05-25,AC Repair,4979.19,Shock Absorbers,Green-Hayes,Robert Reed,2025-04-16
23eac31a-ca88-44ec-bacc-39f928aa9217,2025-02-28,Tire Replacement,1739.53,Radiator,Love and Sons,David Noble,2025-06-09
b935e772-5e76-45e2-9107-ad2c58054fe2,2025-05-23,Suspension Repair,193.29,Alternator,"Owen, Rivera and Cantrell",Abigail Walsh,2025-03-06
0c37d1fc-1bba-43d5-9d25-aab845d118ab,2025-05-17,AC Repair,1963.94,Alternator,Jackson Ltd,Mitchell Glass,2025-03-17
bdbe9146-4dec-44b0-97cd-c7d03a00a6cd,2025-04-09,Transmission Repair,393.34,Brake Pads,Gutierrez-Pope,Andrew Harris,2025-01-06
9c0b99fb-554c-4155-8354-4274dd9de8d7,2025-06-03,Fuel System Repair,2556.2,Alternator,Williams Ltd,Jason Le DVM,2025-01-11
ba460074-dc8f-4576-96b1-63effaaa797f,2025-01-15,Battery Replacement,2641.74,Timing Belt,Wilcox-Gilbert,Jill Mason,2025-02-05
8b4511f5-4877-41e5-a5c1-4d5a73b9ccc2,2025-04-07,Clutch Replacement,3970.31,Alternator,"Martinez, Garcia and Lewis",Robert Braun,2025-05-08
4751db0e-d3b9-4986-8e04-bf4023079584,2025-05-04,Battery Replacement,2705.41,Shock Absorbers,Palmer Inc,Stephanie Whitaker,2025-02-22
28b4e8f6-d9b1-4325-958c-6536af3863ef,2025-04-07,Engine Repair,1534.17,Alternator,"Downs, Vaughan and Graham",Stanley Macias,2025-04-07
2ff1816c-9b51-4d17-a82e-63e1aab9666d,2025-07-04,Transmission Repair,456.06,Radiator,Arroyo PLC,Christopher Thomas,2025-05-11
9b8f54cc-94b1-44d1-b81a-cd4ea5af0c78,2025-04-14,Engine Repair,3235.97,Exhaust System,Cannon Inc,Eric Ford,2025-03-03
8e5ee12b-eff2-48c5-8ef5-e0e15279f37a,2025-01-28,Brake Service,3664.12,Timing Belt,"Rogers, Clark and Andrews",Kyle Moran,2025-03-21
340df2aa-c8b3-4a1f-b7bc-8a3e21b4eaee,2025-05-12,Transmission Repair,1771.78,Brake Pads,Lee-Campos,Adam Cortez,2025-07-10
4c901256-b907-4bb0-b81f-a5d5737c41e3,2025-02-24,Suspension Repair,2716.58,Exhaust System,Schmitt-Lowe,Garrett White,2025-03-07
ec1b97a0-b8ce-4912-b00d-c6216c7bd6de,2025-05-25,AC Repair,1076.46,Exhaust System,"Chavez, Porter and Hughes",Chad Moore,2025-03-18
83a165c2-1a18-4b28-8f4b-72de7cef30fc,2025-05-28,Transmission Repair,3497.04,Alternator,Martin-Watson,Nicole Obrien,2025-01-14
2e8f7e35-d76c-4108-a285-e4b6d4ad9ea1,2025-01-02,Tire Replacement,4284.59,Alternator,"Sanchez, Wright and Murillo",Nicole Miller,2025-04-27
72cd8c35-9f56-47b9-98e4-969b4536a9b3,2025-03-12,Tire Replacement,3590.12,Timing Belt,White-Ramirez,Kristen Chambers,2025-06-14
5f284752-3641-419e-9bf0-e3871b62e5a5,2025-04-04,Engine Repair,3912.96,Radiator,Schroeder-Jones,Devin Hampton,2025-05-24
97741450-3911-4cd2-b8e8-4d08e7fa7e82,2025-06-20,Battery Replacement,664.44,Shock Absorbers,Anthony Ltd,Michael Porter,2025-02-24
2c295fc7-69f8-4b49-8e6a-b71bdbd610e8,2025-06-01,Clutch Replacement,1815.47,Brake Pads,"Park, Kim and Griffin",Amanda Rose,2025-02-17
6311b8b7-dd23-4fec-aece-7b88baa7216f,2025-03-07,Clutch Replacement,2475.76,Exhaust System,"Castro, Cooper and Erickson",Mackenzie Mathis,2025-01-08
bb73324d-92ad-4360-bc34-aa367c51129a,2025-05-08,Fuel System Repair,2137.06,Brake Pads,Hopkins Ltd,Shannon Nelson,2025-01-18
bdec723f-9c6b-493f-bfde-4643f6572fdd,2025-02-03,Suspension Repair,2721.5,Shock Absorbers,Frey-Kim,John Bender,2025-03-26
50bbd2bc-daa5-4fc6-8ad8-62641a12467c,2025-03-08,Engine Repair,1972.83,Timing Belt,"Larson, Mercer and Garcia",Carmen Rodriguez MD,2025-03-07
fa9ac456-e5b1-4c5b-8008-dea047b8b3be,2025-03-18,Fuel System Repair,2677.0,Radiator,"Olsen, Pierce and Dennis",Lawrence Kelly,2025-05-12
3c4ad7d9-b997-4cb8-bf98-1b3b3a1e9930,2025-04-25,Transmission Repair,4802.49,Alternator,Cantu PLC,Stacie Allen,2025-04-12
f966b679-bf2e-475f-9a30-26f71cf0696a,2025-05-22,AC Repair,4917.15,Shock Absorbers,"Sweeney, Lopez and Watson",Antonio Harmon,2025-02-04
b18af82f-82fd-4cf7-b449-dbd70be9efe5,2025-01-22,AC Repair,1185.41,Alternator,"Bell, White and Banks",Dale Molina,2025-04-15
76d999bf-4837-4459-89f0-f6110cabd792,2025-01-19,Clutch Replacement,4459.2,Shock Absorbers,Miller Inc,Joshua Gardner,2025-04-21
a962b015-d8ac-4463-82b1-cc5ab7c94bfb,2025-02-09,Clutch Replacement,1624.93,Radiator,Houston Ltd,Darius Mclaughlin,2025-03-12
da59a4d0-b6e6-43d6-acd4-2a696f5af717,2025-05-17,Suspension Repair,4182.37,Shock Absorbers,"Gilbert, White and Stewart",David Pugh,2025-05-30
b5419e4d-92f3-403f-ac0c-f3f251c1df16,2025-06-20,Clutch Replacement,1823.62,Brake Pads,Gould-Lane,Kimberly Peterson,2025-04-02
81ec61da-9789-4134-860b-25aa250cff54,2025-03-22,Transmission Repair,1906.49,Exhaust System,"Sanchez, Middleton and Phelps",Beverly Cruz,2025-06-24
7f215083-274c-4a38-ba9d-1117a64669c9,2025-02-17,Tire Replacement,4923.34,Alternator,Turner Group,Adam Osborne,2025-04-23
7d45dd1f-d592-4837-bc8c-b8e7995ecc35,2025-05-13,Suspension Repair,3889.68,Radiator,Pratt-Williamson,Alyssa Lam,2025-04-06
d6329a21-4d46-4e95-ad71-b783711b80a0,2025-07-01,Suspension Repair,2374.87,Radiator,"Walker, Williams and Fuller",Perry Vaughn,2025-02-28
48f3c7b8-1113-4e65-a9c8-8ef60248a0bc,2025-02-25,Tire Replacement,4658.41,Exhaust System,Butler-Hunt,James Hall,2025-04-14
e65454e0-99c7-461c-a61b-f31e7a8e4f81,2025-04-08,Suspension Repair,589.44,Timing Belt,Cherry-Love,Andre Galloway,2025-03-18
59b4c77c-da73-4f1b-90b9-3cbaf2ec835b,2025-04-02,Engine Repair,4914.24,Alternator,Hawkins-Peterson,William Colon,2025-05-06
bc85fe00-0593-41d5-96e4-110d1328e87d,2025-03-13,Engine Repair,2577.43,Alternator,Shannon-Moore,Christina Sparks,2025-05-19
a4f8b0fb-4234-4907-88b8-b8d66adbb0fa,2025-03-08,Transmission Repair,1266.87,Brake Pads,Rich PLC,Debra Lyons,2025-02-11
779720f4-52c1-4aeb-a92a-6acd428f14cf,2025-01-22,Tire Replacement,2914.37,Brake Pads,"Kim, Waters and Powers",Kevin Brown,2025-05-11
7fcce177-0282-44aa-b3cd-86443a2d8d8e,2025-02-16,Battery Replacement,4924.76,Radiator,"Kelly, Flores and Fletcher",Jody Davis,2025-06-24
973733df-8bd1-4936-88ae-666062c6603d,2025-01-18,Clutch Replacement,3407.52,Shock Absorbers,Schaefer-Proctor,Shawn Cruz,2025-01-20
64dfeaf6-bea3-4998-be4e-699e3dd14f34,2025-04-26,AC Repair,2583.56,Radiator,Simon and Sons,Pamela Fuller,2025-02-23
dd180462-3f13-4d4f-8612-b8188a533860,2025-04-01,Suspension Repair,4524.4,Exhaust System,"Odonnell, Robbins and Briggs",Emily Bishop,2025-04-22
96159de5-9b66-46fb-b8cb-a2302be77348,2025-06-30,Fuel System Repair,3837.2,Exhaust System,Tucker-White,Elizabeth Henson,2025-03-15
9ab0c945-3f24-4701-8f81-7d3ce4ff3ca2,2025-05-10,Tire Replacement,2778.72,Alternator,"Becker, Bowers and Cohen",Katie Mosley,2025-06-12
4b58fdfb-7e88-4b93-9428-31efd5d71b13,2025-05-09,AC Repair,4293.56,Exhaust System,Jordan Inc,Nathaniel Schneider,2025-02-20
3a426b71-b171-4a11-bbba-e6d0c3096edf,2025-04-15,Fuel System Repair,2071.34,Radiator,Hess-Gibson,Grace Barnes,2025-03-17
8d769c33-0e98-4b2b-97a2-8f9e4e390428,2025-05-08,Suspension Repair,1993.31,Timing Belt,Giles-Sanford,Cynthia Byrd,2025-04-09
8ef013a6-31d8-499d-839a-6cf7f23e3d16,2025-02-13,Clutch Replacement,4227.44,Brake Pads,Gomez-Hebert,Richard Hubbard,2025-02-04
91cf2a4f-7acf-4493-87f4-67e05f4733b9,2025-02-25,Transmission Repair,2367.81,Radiator,Trevino-Stephenson,Wesley Johnson,2025-03-26
8b262a52-5347-469b-ba88-93a670a5b22c,2025-06-16,Brake Service,4612.48,Brake Pads,Sanchez and Sons,Devin Collins,2025-02-12
309f7846-7d8a-4d56-82e7-91306d99f894,2025-02-15,Tire Replacement,1661.56,Radiator,"Ferguson, Watson and Harris",Timothy Murphy,2025-03-12
dd421256-47d8-4ced-b4a1-0193805c175e,2025-03-26,Brake Service,2959.5,Exhaust System,Frey-Schmidt,Jacqueline Cooper,2025-02-18
badfb520-fad8-4529-8491-9699c462d647,2025-02-15,Fuel System Repair,1686.82,Brake Pads,Wong-Boyd,Jason Cortez,2025-02-04
d2f70b09-6708-4c01-9646-356c6ed24214,2025-01-12,Fuel System Repair,2806.73,Alternator,Richardson-Wagner,Jeffrey Mcfarland,2025-03-13
84f5339e-88df-46a0-89ac-342179179058,2025-05-18,Transmission Repair,1594.52,Brake Pads,"Williams, Wilson and Sanchez",Kristen Henderson,2025-03-17
ce4947a8-4c6a-4a4e-992e-f38061b843ba,2025-02-13,AC Repair,2374.56,Exhaust System,"Turner, Campbell and Pearson",Stephanie Bush,2025-01-01
65617a81-c86b-4e73-a2ce-f22bf0c5c96a,2025-03-19,Suspension Repair,908.81,Timing Belt,Manning and Sons,Andrew Sims,2025-02-12
981c72a0-dea2-4841-91a5-6761287b9a66,2025-06-03,AC Repair,1701.14,Timing Belt,Allen-Mann,Julie Foster,2025-02-14
97b74d1f-c453-483f-aab2-f0261335814d,2025-02-02,Clutch Replacement,2435.87,Shock Absorbers,"Alexander, Garcia and Carson",Katrina Allen,2025-06-25
5c9b593f-ae9f-420d-b224-eaf506c3d5a1,2025-06-05,Transmission Repair,3027.86,Alternator,Campbell-Snyder,Sandy Harris,2025-06-28
986a917a-c361-4813-9b70-819bb70faefe,2025-07-10,Engine Repair,4849.35,Alternator,Casey-Wagner,Brian Snow,2025-05-03
01213a9c-7643-4282-9a71-6451eb5af13b,2025-02-20,Battery Replacement,4060.51,Exhaust System,"Miller, Wells and Sanders",John Jones,2025-03-17
969c2bc8-7cf4-47ee-9d3e-25ad1bfa513b,2025-06-06,Transmission Repair,1570.54,Radiator,George-Shah,Diana Morris,2025-02-04
ea780714-a5f1-4e16-82f4-a567114bbfa5,2025-06-13,Suspension Repair,1321.19,Timing Belt,Macdonald LLC,Billy Frye,2025-03-07
2a0e9d14-8a82-4e1e-9383-76a41980c9a7,2025-03-22,Tire Replacement,4889.11,Shock Absorbers,Smith Ltd,Keith Ross,2025-05-10
739bb693-821c-47bc-a5b6-63b73290ab9c,2025-03-16,Tire Replacement,3736.74,Alternator,Schneider-Alexander,Amy Rodriguez,2025-01-23
90a0f517-affe-4432-b4e8-f251691b1043,2025-03-17,Transmission Repair,3193.27,Alternator,Mays-Lee,David Johnson,2025-03-21
4be8b776-1577-469a-bc15-e4ceabd03794,2025-04-09,Tire Replacement,1731.45,Exhaust System,Gill-Vasquez,Brent Davis,2025-01-05
25c5000c-f3de-4f97-8ccd-3b16e0b44144,2025-04-21,Tire Replacement,240.9,Brake Pads,"Rosario, Johnson and Bryant",Alexis Collins,2025-01-21
556c20d6-404e-4fe7-88ee-dae25ad14e18,2025-04-04,Clutch Replacement,926.91,Brake Pads,Reed Group,Mary King PhD,2025-07-08
dfe3fd85-1417-47a9-81f4-43875234eb82,2025-06-13,AC Repair,4919.12,Shock Absorbers,Smith and Sons,Natasha Dominguez,2025-05-12
6fddbeaf-6f2d-4ad5-be13-654ecc33be33,2025-07-04,Tire Replacement,1319.88,Timing Belt,Glenn Group,David Henry,2025-05-06
79782c26-d413-4138-a8f5-6572e597c9db,2025-06-18,Battery Replacement,4371.92,Shock Absorbers,Boyer LLC,Connie Moon,2025-01-02
1b76c20d-5caf-4ecc-9d0f-9cdaed2c7d19,2025-04-08,Brake Service,4797.41,Brake Pads,"Robbins, Goodman and Clark",Nathan Valentine Jr.,2025-06-05
bfcd70b3-97ee-4c66-8aa4-d8a291d933a4,2025-04-18,Engine Repair,2873.64,Radiator,"Conley, Yang and Finley",Cindy Williams,2025-02-07
689ba6e1-2380-49d4-9c86-9dd6e820764a,2025-05-21,Transmission Repair,4433.0,Shock Absorbers,Suarez Inc,William Morgan,2025-05-12
f74f8c7d-b8b4-462c-99a1-69df778b7e3c,2025-01-25,Clutch Replacement,516.6,Alternator,"Booth, Armstrong and Green",Andrea Howard,2025-07-08
603e8427-18a0-4cc6-8059-f2ae1ba81199,2025-01-16,Fuel System Repair,722.22,Brake Pads,"Garcia, Powers and Wallace",John Nguyen,2025-06-29
